ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Tax status,Tax class,In stock?,Stock,Backorders allowed?,Sold individually?,Manage stock?,Regular price,Sale price,Categories,Tags,Parent,Position,Meta: total_sales,Meta: annee_creation,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 default,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 2 default,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 3 default
,variation,SNK-66-MARI-E-35,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,35,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-66-MARI-E-35.5,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,35.5,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-66-MARI-E-36.5,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,36.5,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-66-MARI-E-37.5,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,37.5,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-66-MARI-E-38.5,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,38.5,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-66-MARI-E-69,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,69,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-66-BLAN-H-36,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,36,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-66-BLAN-H-37,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,37,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-66-BLAN-H-38,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,38,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-66-BLAN-H-39,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,39,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-66-BLAN-H-40,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,40,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-66-BLAN-H-40.5,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,40.5,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-66-BLAN-H-41,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,41,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-66-BLAN-H-42,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,42,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-66-BLAN-H-42.5,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,42.5,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-66-BLAN-H-43,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,43,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-66-BLAN-H-44,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,44,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-66-BLAN-H-44.5,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,44.5,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-66-BLAN-H-45,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,45,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-66-BLAN-H-45.5,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,45.5,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-66-BLAN-H-46,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,46,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-66-BLAN-H-47,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,47,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-66-BLAN-H-47.5,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,47.5,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-66-BLAN-H-48.5,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,48.5,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-66-BLAN-H-49.34,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,49.34,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-66-BLAN-H-73,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,73,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-66-BLAN-H-32,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,32,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-66-BLAN-H-33,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,33,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-66-BLAN-H-33.5,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,33.5,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-66-BLAN-H-34,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,34,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-66-BLAN-H-35,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,35,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-66-BLAN-H-35.5,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,35.5,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-66-BLAN-H-36.5,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,36.5,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-66-BLAN-H-37.5,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,37.5,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-66-BLAN-H-38.5,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,38.5,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-66-BLAN-H-69,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,69,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-66-BLAN-F-36,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,36,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-66-BLAN-F-37,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,37,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-66-BLAN-F-38,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,38,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-66-BLAN-F-39,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,39,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-66-BLAN-F-40,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,40,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-66-BLAN-F-40.5,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,40.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-66-BLAN-F-41,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,41,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-66-BLAN-F-42,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,42,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-66-BLAN-F-42.5,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,42.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-66-BLAN-F-43,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,43,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-66-BLAN-F-44,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,44,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-66-BLAN-F-44.5,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,44.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-66-BLAN-F-45,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,45,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-66-BLAN-F-45.5,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,45.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-66-BLAN-F-46,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,46,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-66-BLAN-F-47,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,47,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-66-BLAN-F-47.5,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,47.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-66-BLAN-F-48.5,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,48.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-66-BLAN-F-49.34,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,49.34,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-66-BLAN-F-73,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,73,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-66-BLAN-F-32,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,32,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-66-BLAN-F-33,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,33,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-66-BLAN-F-33.5,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,33.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-66-BLAN-F-34,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,34,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-66-BLAN-F-35,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,35,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-66-BLAN-F-35.5,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,35.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-66-BLAN-F-36.5,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,36.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-66-BLAN-F-37.5,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,37.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-66-BLAN-F-38.5,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,38.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-66-BLAN-F-69,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,69,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-66-BLAN-E-36,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,36,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-66-BLAN-E-37,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,37,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-66-BLAN-E-38,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,38,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-66-BLAN-E-39,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,39,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-66-BLAN-E-40,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,40,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-66-BLAN-E-40.5,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,40.5,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-66-BLAN-E-41,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,41,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-66-BLAN-E-42,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,42,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-66-BLAN-E-42.5,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,42.5,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-66-BLAN-E-43,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,43,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-66-BLAN-E-44,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,44,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-66-BLAN-E-44.5,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,44.5,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-66-BLAN-E-45,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,45,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-66-BLAN-E-45.5,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,45.5,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-66-BLAN-E-46,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,46,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-66-BLAN-E-47,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,47,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-66-BLAN-E-47.5,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,47.5,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-66-BLAN-E-48.5,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,48.5,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-66-BLAN-E-49.34,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,49.34,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-66-BLAN-E-73,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,73,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-66-BLAN-E-32,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,32,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-66-BLAN-E-33,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,33,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-66-BLAN-E-33.5,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,33.5,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-66-BLAN-E-34,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,34,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-66-BLAN-E-35,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,35,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-66-BLAN-E-35.5,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,35.5,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-66-BLAN-E-36.5,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,36.5,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-66-BLAN-E-37.5,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,37.5,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-66-BLAN-E-38.5,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,38.5,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-66-BLAN-E-69,,1,0,hidden,,,taxable,,1,,0,0,0,200,,"Homme, Femme, Enfant",,,,,,Couleur,Blanc,1,1,,Taille,69,1,1,,Genre,Enfant,1,1,Enfant
,variable,SNK-67,Puma Cali Sport,1,0,visible,,"S'inspirant des silhouettes rétro, cette sneaker mélange tradition et modernité.
La rencontre de la matière et du style
Tige en cuir synthétique et textile respirant, pensée pour un confort quotidien.

Ultra-confort
Conçue pour le confort, la semelle intermédiaire absorbe les chocs tout en restant dynamique.

Adhérence antidérapante
Semelle TPU et caoutchouc pour une excellente durabilité et tenue.

Détails du produit
- Bride de maintien à la cheville
- Swoosh/logotype latéral moulé
- Patch logo au talon",taxable,,1,350,0,0,0,,,"Homme, Femme, Enfant",,,,,,Couleur,Marine|Rose|Rouge,1,1,,Taille,36|37|38|39|40|40.5|41|42|42.5|43|44|44.5|45|45.5|46|47|47.5|48.5|49.34|73|32|33|33.5|34|35|35.5|36.5|37.5|38.5|69,1,1,,Genre,Homme|Femme|Enfant,1,1,
,variation,SNK-67-MARI-H-36,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,36,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-67-MARI-H-37,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,37,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-67-MARI-H-38,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,38,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-67-MARI-H-39,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,39,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-67-MARI-H-40,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,40,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-67-MARI-H-40.5,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,40.5,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-67-MARI-H-41,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,41,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-67-MARI-H-42,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,42,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-67-MARI-H-42.5,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,42.5,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-67-MARI-H-43,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,43,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-67-MARI-H-44,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,44,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-67-MARI-H-44.5,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,44.5,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-67-MARI-H-45,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,45,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-67-MARI-H-45.5,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,45.5,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-67-MARI-H-46,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,46,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-67-MARI-H-47,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,47,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-67-MARI-H-47.5,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,47.5,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-67-MARI-H-48.5,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,48.5,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-67-MARI-H-49.34,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,49.34,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-67-MARI-H-73,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,73,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-67-MARI-H-32,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,32,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-67-MARI-H-33,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,33,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-67-MARI-H-33.5,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,33.5,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-67-MARI-H-34,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,34,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-67-MARI-H-35,,1,0,hidden,,,taxable,,1,,0,0,0,120,,"Homme, Femme, Enfant",,,,,,Couleur,Marine,1,1,,Taille,35,1,1,,Genre,Homme,1,1,Homme
